startdate,governorate,district,gpslatend,gpslongend,locationtypeend,sizeexact,sizeestimate,demandtypeone,demandtypetwo,orgtypefirst,tacticprimary,tacticsecondary,violence,propertydamage,repression,teargas,rubberbullets,liveammo,sticks,surround,dogs,cleararea,policerepress,milrepress,beltegeyyarepress,militiarepress,partyrepress,employerrepress,otherrepress,killed,injured,arrested,country,target,MBproperty,residentsrepress,MBrepress
3/4/2013,Dakhaliyya,,31.051318,31.394972,Midan,400.0,-99.0,Human rights / civic freedoms,Repression / police violence,,March,Mass attack or mob,Riot,Minor property damage,Injuries inflicted,,,,,,,,1,0,0.0,,0,0,0,0.0,44.0,10.0,Egypt,The police,0.0,0.0,0.0
3/4/2013,Ismailia,,30.586692,32.272348,Government building,,99.0,Labor,Wages,,Occupation / sit-in,Roadblock or blockade,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Government employer,0.0,0.0,0.0
3/4/2013,Ismailia,,30.612666,32.271767,Government building,,301.0,Politics (national),Government opposition,,Petition,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/4/2013,Ismailia,,30.615917,32.282259,Government building,,31.0,Social,Social welfare program,,Hunger strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Regional or local government,0.0,0.0,0.0
3/4/2013,Sohag,,26.770123,31.491226,Police station,,99.0,Labor,Working conditions,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/4/2013,Asyut,,27.311533,30.971337,Police station,,99.0,Labor,Working conditions,,Demonstration / protest,Strike,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/4/2013,Cairo,,30.043877,31.23132,Main road,,99.0,Politics (national),Government opposition,,Mass attack or mob,,Brawl or gang violence,Minor property damage,Injuries inflicted,,,,,,,,1,0,0.0,,0,0,0,0.0,31.0,30.0,Egypt,Egyptian government,0.0,0.0,0.0
3/4/2013,Cairo,,30.033406,31.233268,Main road,,31.0,Politics (national),Government opposition,,Mass attack or mob,,Riot,Mob action but no property damage,Security forces or other repressive groups present at event,,,,,,,,1,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/4/2013,Cairo,,30.044131,31.236266,Midan,,301.0,Politics (national),Government opposition,,Occupation / sit-in,Mass attack or mob,Brawl or gang violence,Sporadic looting or arson,Injuries inflicted,,,,,,,,1,0,1.0,,0,0,1,0.0,5.0,53.0,Egypt,Egyptian government,0.0,0.0,1.0
3/4/2013,SouthSinai,,29.592373,32.717663,Police station,,99.0,Labor,Working conditions,,Occupation / sit-in,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/4/2013,SouthSinai,,28.556817,33.945224,Police station,,99.0,Labor,Working conditions,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/4/2013,SouthSinai,,27.861447,34.303489,Police station,,99.0,Labor,Working conditions,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/4/2013,Dakhaliyya,,30.892241,31.560266,School,,99.0,Social,Education,,Occupation / sit-in,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Ministry or government agency,0.0,0.0,0.0
3/4/2013,Dakhaliyya,,30.887287,31.45678,School,,99.0,Social,Education,,Roadblock or blockade,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Ministry or government agency,0.0,0.0,0.0
3/4/2013,Suez,,29.962047,32.558269,Main road,,99.0,Human rights / civic freedoms,Repression / police violence,Sports group,Demonstration / protest,Roadblock or blockade,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Courts/judiciary,0.0,0.0,0.0
3/4/2013,Sohag,,26.561379,31.686911,Police station,,99.0,Labor,Working conditions,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/4/2013,Sohag,,26.546334,31.700425,Police station,,99.0,Labor,Working conditions,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/4/2013,Ismailia,At-Tall al-Kabir,,,Government building,,99.0,Politics (national),Government opposition,,Strike,Roadblock or blockade,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,Qalyubiyya,,30.222735,31.360321,Government building,70.0,-99.0,Politics (national),Government opposition,,Petition,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,Suez,,29.974931,32.548596,Midan,,301.0,Human rights / civic freedoms,Repression / police violence,,March,,None,None,Security forces or other repressive groups present at event,,,,,,,,0,1,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/5/2013,Suez,,29.963968,32.55005,Government building,,31.0,Human rights / civic freedoms,Repression / police violence,,March,,None,None,Security forces or other repressive groups present at event,,,,,,,,0,1,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/5/2013,PortSaid,,31.269515,32.305488,Government building,,301.0,Human rights / civic freedoms,Repression / police violence,,Mass attack or mob,,Brawl or gang violence,Total property destruction,Injuries inflicted,,,,,,,,1,0,0.0,,0,0,0,0.0,161.0,0.0,Egypt,The police,0.0,0.0,0.0
3/5/2013,SouthSinai,At-Tur,,,Cannot be determined,,99.0,Labor,Hiring,,Hunger strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Government employer,0.0,0.0,0.0
3/5/2013,BeniSouef,,29.062701,31.102313,Government building,,301.0,Social,Infrastructure,Religious group,Demonstration / protest,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,Dakhaliyya,Al-Mansurah 2,,,Police station,,101.0,Politics (national),Government opposition,,Demonstration / protest,Occupation / sit-in,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,Dakhaliyya,Al-Mansurah,,,Police station,,101.0,Politics (national),Government opposition,,Demonstration / protest,Occupation / sit-in,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,Dakhaliyya,,31.051318,31.394972,Midan,,99.0,Politics (national),Government opposition,,Mass attack or mob,March,Riot,Mob action but no property damage,Physical harassment,,,,,,,,1,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,Dakhaliyya,,31.046515,31.384881,Government building,,31.0,Politics (national),Government opposition,,Petition,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,Dakhaliyya,,31.051318,31.394972,Midan,,301.0,Politics (national),Government opposition,,March,Demonstration / protest,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,Dakhaliyya,,31.047578,31.380133,Main road,,31.0,Politics (national),Government opposition,Political party,Demonstration / protest,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,Cairo,,30.049139,31.274305,Main road,,31.0,Security,Other,,Roadblock or blockade,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/5/2013,Dakhaliyya,Gamsa,,,Police station,,101.0,Politics (national),Government opposition,,Demonstration / protest,Occupation / sit-in,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,Giza,,30.030434,31.212538,Midan,,301.0,Human rights / civic freedoms,Repression / police violence,Sports group,Demonstration / protest,Mass attack or mob,Riot,Sporadic looting or arson,Injuries inflicted,,,,,,,,1,0,0.0,,0,0,0,0.0,7.0,0.0,Egypt,The police,0.0,0.0,0.0
3/5/2013,Minia,,28.670978,30.821536,Main road,,301.0,Social,Infrastructure,,Roadblock or blockade,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,Dakhaliyya,Minyat an-Nasr,,,Cannot be determined,,99.0,Security,Other,,Funeral march,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/5/2013,Cairo,,30.068701,31.33929,Other,,26.0,Human rights / civic freedoms,Repression / police violence,,Demonstration / protest,,None,None,Security forces or other repressive groups present at event,,,,,,,,1,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/5/2013,Cairo,,30.044391,31.23574,Midan,,99.0,Politics (national),Government opposition,,Mass attack or mob,Roadblock or blockade,Riot,Mob action but no property damage,Physical harassment,,,,,,,,1,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,Cairo,,30.04319,31.233917,Mosque,,301.0,Human rights / civic freedoms,Repression / police violence,,Funeral march,Mass attack or mob,Riot,Mob action but no property damage,Physical harassment,,,,,,,,1,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/5/2013,Cairo,,30.043877,31.23132,Main road,,99.0,Politics (national),Government opposition,,Mass attack or mob,,Riot,Minor property damage,Injuries inflicted,,,,,,,,1,0,0.0,,0,0,0,0.0,5.0,6.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,Cairo,,30.045699,31.237231,Main road,,99.0,Politics (national),Government opposition,,Mass attack or mob,,Riot,Total property destruction,Arrests / detentions,,,,,,,,1,0,0.0,,0,0,0,0.0,0.0,30.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,KafralSheikh,Qallin,,,Cannot be determined,,3001.0,Security,Other,,Funeral march,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/5/2013,Cairo,,30.036599,31.236397,Government building,,5.0,Social,Education,,Demonstration / protest,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Ministry or government agency,0.0,0.0,0.0
3/5/2013,Giza,,30.041531,31.046765,Government building,,31.0,Politics (national),Government opposition,Political movement,Demonstration / protest,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/5/2013,Sohag,,26.561473,31.689085,Government building,,301.0,Labor,Working conditions,,Demonstration / protest,Roadblock or blockade,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/5/2013,Dakhaliyya,,31.083255,31.397845,Main road,,31.0,Human rights / civic freedoms,Repression / police violence,,Roadblock or blockade,,Riot,None,Security forces or other repressive groups present at event,,,,,,,,1,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/6/2013,Ismailia,,,,Police station,8000.0,-99.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/6/2013,PortSaid,,31.250034,32.281799,Police station,,99.0,Politics (national),Government opposition,,Mass attack or mob,,Riot,Minor property damage,Physical harassment,,,,,,,,1,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/6/2013,PortSaid,,31.269515,32.305488,Government building,,301.0,Human rights / civic freedoms,Repression / police violence,,Mass attack or mob,,Riot,Minor property damage,Injuries inflicted,,,,,,,,1,0,0.0,,0,0,0,0.0,31.0,0.0,Egypt,The police,0.0,0.0,0.0
3/6/2013,BeniSouef,,29.057484,31.097467,Main road,,99.0,Human rights / civic freedoms,Repression / police violence,Sports group,Roadblock or blockade,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Courts/judiciary,0.0,0.0,0.0
3/6/2013,Damietta,,31.428763,31.802873,Government building,,31.0,Human rights / civic freedoms,Repression / police violence,Sports group,Human chain,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/6/2013,Damietta,,31.416163,31.811496,Midan,,31.0,Human rights / civic freedoms,Repression / police violence,Sports group,Human chain,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Courts/judiciary,0.0,0.0,0.0
3/6/2013,Gharbiyya,Al-Mahallah al-Kubra,,,Cannot be determined,,301.0,Human rights / civic freedoms,Repression / police violence,,Mass attack or mob,,Riot,Mob action but no property damage,Injuries inflicted,,,,,,,,1,0,0.0,,0,0,0,0.0,12.0,0.0,Egypt,The police,0.0,0.0,0.0
3/6/2013,Dakhaliyya,,31.047252,31.379355,Government building,,31.0,Human rights / civic freedoms,Repression / police violence,Sports group,Roadblock or blockade,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Courts/judiciary,0.0,0.0,0.0
3/6/2013,Giza,,30.030906,31.216021,Government building,,301.0,Human rights / civic freedoms,Repression / police violence,Sports group,March,,Riot,Total property destruction,Security forces or other repressive groups present at event,,,,,,,,1,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Courts/judiciary,0.0,0.0,0.0
3/6/2013,KafralSheikh,,31.108793,30.942734,Midan,,301.0,Human rights / civic freedoms,Repression / police violence,,March,Demonstration / protest,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/6/2013,Minia,,28.098176,30.759519,Government building,,99.0,Human rights / civic freedoms,Repression / police violence,Political movement,Demonstration / protest,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/6/2013,Minia,,28.104102,30.754929,Government building,,31.0,Human rights / civic freedoms,Repression / police violence,Sports group,Demonstration / protest,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Courts/judiciary,0.0,0.0,0.0
3/6/2013,Asyut,,27.183888,31.195912,Government building,,31.0,Human rights / civic freedoms,Repression / police violence,Sports group,Roadblock or blockade,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Courts/judiciary,0.0,0.0,0.0
3/6/2013,Cairo,,30.006831,31.252501,Police station,,99.0,Politics (national),Government opposition,,Roadblock or blockade,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/6/2013,Cairo,,30.043877,31.23132,Main road,,99.0,Politics (national),Government opposition,,Mass attack or mob,,Riot,Minor property damage,Physical harassment,,,,,,,,1,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/6/2013,Menoufiyya,,30.559287,31.009843,Midan,,99.0,Human rights / civic freedoms,Repression / police violence,Political movement,Demonstration / protest,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/6/2013,Gharbiyya,,30.795623,30.967024,Main road,,99.0,Labor,Working conditions,,Roadblock or blockade,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Ministry or government agency,0.0,0.0,0.0
3/7/2013,PortSaid,,,,Cannot be determined,,99.0,Politics (national),Government opposition,,Demonstration / protest,Mass attack or mob,Riot,Minor property damage,Injuries inflicted,,,,,,,,1,0,0.0,,0,0,0,0.0,151.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,SouthSinai,,,,Factory or industrial site,,99.0,Labor,Wages,,Roadblock or blockade,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Government employer,0.0,0.0,0.0
3/7/2013,Asyut,,27.032397,31.302712,Police station,,99.0,Labor,Wages,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/7/2013,Cairo,,30.060301,31.244111,Police station,,99.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,PortSaid,,31.254162,32.289821,Police station,,99.0,Politics (national),Government opposition,,Strike,Occupation / sit-in,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,PortSaid,,31.266813,32.298217,Police station,,99.0,Politics (national),Government opposition,,Strike,Occupation / sit-in,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Suez,,29.963509,32.550838,Government building,,99.0,Labor,Wages,,Demonstration / protest,Roadblock or blockade,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Regional or local government,0.0,0.0,0.0
3/7/2013,PortSaid,,31.104686,32.301108,Police station,,99.0,Politics (national),Government opposition,,Strike,Occupation / sit-in,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,PortSaid,,31.268402,32.288222,Police station,,99.0,Politics (national),Government opposition,,Strike,Occupation / sit-in,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,PortSaid,,31.269588,32.305529,Government building,,99.0,Politics (national),Government opposition,,Mass attack or mob,,Brawl or gang violence,Minor property damage,Deaths inflicted,,,,,,,,1,0,0.0,,0,0,0,2.0,209.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Cairo,,30.170316,31.643513,Police station,,99.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Qalyubiyya,,30.482224,31.18295,Main road,,99.0,Labor,Working conditions,,Roadblock or blockade,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Ministry or government agency,0.0,0.0,0.0
3/7/2013,Damietta,,31.42497,31.819622,Police station,,31.0,Politics (national),Government opposition,,Demonstration / protest,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Giza,,30.039134,31.218938,Police station,,99.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Giza,,30.046629,31.217065,Police station,,99.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Dakhaliyya,,31.032339,31.395129,Government building,,31.0,Politics (national),Government opposition,,Demonstration / protest,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,NorthSinai,,31.132075,33.803223,Company offices,,99.0,Labor,Rights of businessmen,,Demonstration / protest,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Private company / companies,0.0,0.0,0.0
3/7/2013,Gharbiyya,,30.966182,31.163279,Police station,,99.0,Politics (national),Government opposition,,Mass attack or mob,,Riot,Sporadic looting or arson,Injuries inflicted,,,,,,,,1,0,0.0,,0,0,0,0.0,63.0,1.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Giza,,30.010151,31.218078,Police station,,99.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Sohag,,26.667097,31.501921,Police station,,99.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Minia,,28.098574,30.759927,Government building,,31.0,Politics (national),Government opposition,,Roadblock or blockade,Demonstration / protest,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Minia,,28.089382,30.763289,Police station,,81.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Minia,,28.107224,30.750617,Government building,,99.0,Labor,Working conditions,,Demonstration / protest,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Ministry or government agency,0.0,0.0,0.0
3/7/2013,Asyut,Asyut 1,,,Police station,,99.0,Labor,Wages,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/7/2013,Asyut,,27.17165,31.18099,Police station,,99.0,Labor,Wages,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/7/2013,Sohag,,26.768156,31.505935,Infrastructure,,301.0,Social,Infrastructure,,Roadblock or blockade,,Riot,None,Physical harassment,,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Ministry or government agency,0.0,0.0,1.0
3/7/2013,Asyut,,27.178314,31.185925,Police station,,99.0,Labor,Wages,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/7/2013,Minia,,28.695265,30.772709,Police station,,81.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Minia,,28.422596,30.772925,Police station,,81.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Minia,,28.310005,30.711254,Police station,,81.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Cairo,,30.068893,31.341252,Police station,,99.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Cairo,,30.034987,31.231873,Police station,,99.0,Security,Other,,Occupation / sit-in,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/7/2013,Cairo,,30.043877,31.23132,Main road,,99.0,Politics (national),Government opposition,,Mass attack or mob,Roadblock or blockade,Brawl or gang violence,Minor property damage,Injuries inflicted,,,,,,,,1,0,0.0,,0,0,0,0.0,12.0,160.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Cairo,,30.044391,31.23574,Midan,,99.0,Politics (national),Government opposition,,Mass attack or mob,,Riot,Mob action but no property damage,Deaths inflicted,,,,,,,,1,0,0.0,,0,0,0,1.0,-1.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Menoufiyya,,30.552015,31.173774,Police station,,301.0,Politics (national),Government opposition,,Occupation / sit-in,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Cairo,,30.031796,31.243325,Police station,,99.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Asyut,,26.964589,31.378042,Police station,,99.0,Labor,Wages,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,The police,0.0,0.0,0.0
3/7/2013,Alexandria,Sidi Jabir,,,Other,,31.0,Human rights / civic freedoms,Repression / police violence,,Demonstration / protest,,Riot,Minor property damage,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Courts/judiciary,0.0,0.0,0.0
3/7/2013,Gharbiyya,,30.778724,30.993444,Police station,,99.0,Politics (national),Government opposition,,Strike,Occupation / sit-in,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Qalyubiyya,,30.358394,31.197258,Police station,,99.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Sharqiyya,Zaqaziq,,,Other,400.0,-99.0,Politics (national),Government opposition,,Strike,Demonstration / protest,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
3/7/2013,Cairo,,30.097468,31.262724,Police station,,99.0,Politics (national),Government opposition,,Strike,,None,None,"No known coercion, no security presence",,,,,,,,0,0,0.0,,0,0,0,0.0,0.0,0.0,Egypt,Egyptian government,0.0,0.0,0.0
