recordnumber,coderinitials,datecoded,narrative,nameofevent,startdate,endate,ongoing,governorate,district,location,gpslatend,gpslongend,locationtypeend,gpslatstart,gpslongstart,locationtypestart,sizeexact,sizeestimate,sizetext,endsize,demandtypeone,demandtypetwo,demandother,govresign,antiUS,antiIran,antiSoleimani,proUS,proIran,proSoleimani,slogans,organizer,orgtypefirst,orgtypesecond,youth/students,laborers/workers,unions/syndicates,peasants/farmers,party members,activists/movts,gov workers,business,residents,islamists,kurds,christians,tribes,soldiers,police,NGOs/CSOs,womensgroups,refugees,participantother,sector,industryfirst,industrysecond,tacticprimary,tacticsecondary,campaign,violence,propertydamage,repression,teargas,rubberbullets,shootinginair,liveammo,sticks,surround,dogs,cleararea,policerepress,milrepress,beltegeyyarepress,militiarepress,partyrepress,employerrepress,ISISrepress,otherrepress,killed,injured,arrested,response,responsetext,sourcename1,articletitle1,articledate1,pagenum1,URL1,DB1,sourcename2,articletitle2,articledate2,pagenum2,URL2,DB2,sourcename3,articletitle3,articledate3,pagenum3,URL3,DB3,counts
202002243,ND,2021-05-28,المئات من المتظاهرين نظموا مسيرة مطالبين بالكشف عن مصير الناشط المدني رعد ماضي وسط انتقادات لتزايد حالات الاختطاف للناشطين ,,2020-02-21,,0,Baghdad,,,,,,,,,,301,المئات ,,Human rights / civic freedoms,Arrests / detention / kidnapping,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,March,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الاحتجاجات تتصاعد في سبع محافظات,2020-02-23,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/23.pdf,https://www.dropbox.com/s/hw43kugifdgx1c4/202002243.1.pdf?dl=0,,,,,,,,,,,,,1
202002244,ND,2021-05-28,جدد المحتجون في ساحة البحرية وسط محافظة البصرة المطالبة بتكليف شخصية غير جدلية لتشكيل الحكومة,,2020-02-21,,0,Basrah,,ساحة البحرية,30.549349,47.800824,Midan,,,,,-99,,,Politics (national),Oppose new prime minister,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الاحتجاجات تتصاعد في سبع محافظات,2020-02-23,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/23.pdf,https://www.dropbox.com/s/1qkol3x6akvpjdl/202002244.1.pdf?dl=0,,,,,,,,,,,,,1
202002247,ND,2021-05-28,نظم المئات من طلبة الجامعة الإسلامية تظاهرة في ساحة الساعة مركز الاعتصام في محافظة الديوانية,,2020-02-21,,0,Qadissiya,,ساحة الساعة,31.99308,44.919019,Midan,,,,,301,المئات ,,Politics (national),Oppose new prime minister,rejection of the assigned PM (Allawi),0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الاحتجاجات تتصاعد في سبع محافظات,2020-02-23,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/23.pdf,https://www.dropbox.com/s/7a4aiukiziy9p7q/202002247.1.pdf?dl=0,,,,,,,,,,,,,1
202002315,ND,2021-06-18,خرج متظاهرون في مدينة السماوة رفضا لتشكيل حكومة رئيس الوزراء الجديد ودعمًا للحراك الشعبي وطالبوا بالتصديق على قانون الانتخابات الجديد وتحديد موعد الانتخابات ورئيس وزراء جديد مستقل.,,2020-02-21,,0,Muthanna,Al-Samawa,السماوة,,,Cannot be determined,,,,,-99,,,Politics (national),Oppose new prime minister,rejection of the assigned PM (Allawi),0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,protesters came out in As Samawah city in rejection of the new prime minister's government and in support of the popular movement and demanded the ratification of the new election law and setting of the elections as well as a new independent prime minister. ,2020-02-21,0,,,,,,,,,,,,,,,1
202002241,ND,2021-05-28,ساحة التحرير شهدت توافد كبير لطلبة الجامعات,,2020-02-21,,0,Baghdad,,ساحة التحرير,33.32697,44.407,Midan,,,,,-99,,,Politics (national),Oppose new prime minister,rejection of the assigned PM (Allawi),1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,Injuries inflicted,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,Authorities not responding or ignoring,,T-SH,الاحتجاجات تتصاعد في سبع محافظات,2020-02-23,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/23.pdf,https://www.dropbox.com/s/rt68jha22r53uwn/202002241.1.pdf?dl=0,,,,,,,,,,,,,1
202002245,ND,2021-05-28,حضر الالاف من اهالي الأقضية الى ساحة الحبوبي,,2020-02-21,,0,ThiQar,,ساحة الحبوبي,31.045481,46.254098,Midan,,,,,3001,الالاف,,Politics (national),Unspecified,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الاحتجاجات تتصاعد في سبع محافظات,2020-02-23,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/23.pdf,https://www.dropbox.com/s/4aev75iecb8s9hz/202002245.1.pdf?dl=0,,,,,,,,,,,,,1
202002248,ND,2021-05-28, نظمت عوائل كربلائية مسيرة مساندة للمتظاهرين,,2020-02-21,,0,Kerbala,,من مجسر الثورة الى ساحة التربية,32.606407,44.026348,Midan,32.602418,44.019132,Main road,,-99,,,Politics (national),Unspecified,Repression / police violence,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,March,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الاحتجاجات تتصاعد في سبع محافظات,2020-02-23,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/23.pdf,https://www.dropbox.com/s/3y6i5qxnsn9ewin/202002248.1.pdf?dl=0,,,,,,,,,,,,,1
202002330,ND,2021-06-21,خرج محتجون امام مستشفى البصرة اثر شائعات عن تحويل المستشفى الى حجر صحي للمصابين بفيروس كورونا.,,2020-02-22,,0,Basrah,,مستشفى البصرة,30.492519,47.807024,Hospital,,,,,-99,,,Social,Health,Against turning the hospital into a Covid-19 quarantine hospital,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,protesters came out in front of Basra hospital following rumors that the hospital was going to be turned into a quarantine hospital for people infected with coronavirus,2020-02-22,0,,,,,,,,,,,,,,,1
202002337,ND,2021-06-21,تظاهر مئات النشطاء الأكراد ضد حكومة إقليم كردستان في حديقة آزادي في السليمانية. هذا الاحتجاج كان بدعوة من حركة الجيل الجديد ، الذين حضروا الاحتجاج أيضًا.,,2020-02-22,,0,Sulaymaniyah,,ساحة آزادي ,35.569522,45.38858,Midan,,,,,301,المئات ,,Politics (local),Local opposition,against the Kurdistan Regional Government,0,0,0,0,0,0,0,,حركة الجيل الجديد,Political movement,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,"hundreds of Kurdish activists protested against the Kurdistan Regional Government in Sulaimaniyah's Azadi Park. This protest was called for by the New Generation Movement, who also attended the protest. ",2020-02-22,0,,,,,,,,,,,,,,,1
202002242,ND,2021-05-28,ثلاثة أشخاص أصيبوا في تجدد الصدامات بالقرب من ساحة الخلاني بين المتظاهرين والقوات الامنية,,2020-02-22,,0,Baghdad,,ساحة الخلاني,33.33209,44.40579,Midan,,,,,-99,,,Politics (national),Oppose new prime minister,rejection of the assigned PM (Allawi),0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,Riot,Mob action but no property damage,Injuries inflicted,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,Authorities not responding or ignoring,,T-SH,الاحتجاجات تتصاعد في سبع محافظات,2020-02-23,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/23.pdf,https://www.dropbox.com/s/lsk16n1cryi7nqa/202002242.1.pdf?dl=0,,,,,,,,,,,,,1
202002295,ND,2021-06-17,أطلقت مجموعة مسلحة مجهولة النار على متظاهرين في مدينة الناصرية كانوا يتظاهرون ويدعون إلى الإصلاح الكامل للنظام السياسي ، ولم يبلغ عن وقوع إصابات.,,2020-02-22,,0,ThiQar,Nassriya,الناصرية,,,Cannot be determined,,,,,-99,,,Politics (national),Oppose new prime minister,"rejection of the assigned PM (Allawi) , early election",0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,Physical harassment,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,"demonstrators in Nassriya city demonstrating and calling for the complete overhaul of the political system were shot at by unidentified armed group, with no reported injuries",2020-02-22,0,,,,,,,,,,,,,,,1
202002300,ND,2021-06-17,خرج متظاهرون في مدينة الكوت مطالبين بإجراء انتخابات مبكرة دعما للحراك الشعبي ومطالبين بتحقيق مطالب الحراك.,,2020-02-22,,0,Wassit,Kut,الكوت,,,Cannot be determined,,,,,-99,,,Politics (national),Oppose new prime minister,"rejection of the assigned PM (Allawi) , early election",0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,protesters came out in Kut city calling for early elections in support of the popular movement and demanding the fulfillment of the demands of the movement,2020-02-22,0,,,,,,,,,,,,,,,1
202002305,ND,2021-06-18,وتظاهر عشرات الطلاب في مدينة الديوانية بالدرجة الأولى دعما للحراك الشعبي ومطالبين بتحقيق مطالب الحراك.,,2020-02-22,,0,Qadissiya,Diwaniya,الديوانية,,,Cannot be determined,,,,,31,العشرات,,Politics (national),Oppose new prime minister,"rejection of the assigned PM (Allawi) , early election",0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,dozens of students protested in Diwaniya city primarily in support of the popular movement and demanding the fulfillment of the demands of the movement. ,2020-02-22,0,,,,,,,,,,,,,,,1
202002316,ND,2021-06-18,احتج الطلاب في مدينة السماوة بالدرجة الأولى لدعم الحراك الشعبي والمطالبة بتحقيق مطالب الحراك.,,2020-02-22,,0,Muthanna,Al-Samawa,السماوة,,,Cannot be determined,,,,,-99,,,Politics (national),Oppose new prime minister,rejection of the assigned PM (Allawi),0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,students protested in As Samawah city primarily in support of the popular movement and demanding the fulfillment of the demands of the movement,2020-02-22,0,,,,,,,,,,,,,,,1
202002246,ND,2021-05-28,المتظاهرين قطعوا تقاطع البهو في الناصرية بسبب منع قائد شرطة المحافظة ناصر الأسدي دخول المتظاهرين من محافظة النجف إلى الناصرية,,2020-02-22,,0,ThiQar,,تقاطع البهو,31.049206,46.246414,Main road,,,,,301,المئات ,,Human rights / civic freedoms,Other,Provincial Police Commander Nasser Al-Asadi prevented protesters from Najaf Governorate from entering Nasiriyah,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Roadblock or blockade,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الاحتجاجات تتصاعد في سبع محافظات,2020-02-23,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/23.pdf,https://www.dropbox.com/s/crcr9gltd2ioiid/202002246.1.pdf?dl=0,,,,,,,,,,,,,1
202002335,ND,2021-06-21,خرج عشرات المتظاهرين في مدينة كركوك احتجاجا على قضية اغتصاب فتاة تبلغ من العمر 8 سنوات يقول والدها إنها تعرضت للتهديد بإسقاط القضية.,,2020-02-22,,0,Kirkuk,Kirkuk,كركوك,,,Cannot be determined,,,,,31,العشرات,,Human rights / civic freedoms,Other,"against the case of rape of an 8-year old girl, whose father has been threatened to drop the case.",0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,"dozens of protesters came out in Kirkuk city protesting against the case of rape of an 8-year old girl, whose father says has been threatened to drop the case.",2020-02-22,0,,,,,,,,,,,,,,,1
202002255,ND,2021-05-31,في المثنى قام خريجو كليات الإدارة والاقتصاد ومعاهد المحاسبة بتنظيم مسيرة كبيرة مطالبين بالتعيينات,,2020-02-23,,0,Muthanna,,مجلس المحافظة,31.305973,45.287592,Government building,,,,,-99,,,Labor,Hiring,Unemployment,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,March,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الموج الطالبي يهز الشوارع وساحات الاحتجاج,2020-02-24,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/24.pdf,https://www.dropbox.com/s/x8mzr7lpz1w1rvp/202002255.1.pdf?dl=0,,,,,,,,,,,,,1
202002257,ND,2021-06-02, تظاهر العشرات من اصحاب الشهادات العليا في ديالى للمطالبة بالتعيين ,,2020-02-23,2020-03-11,1,Diyala,,مجلس المحافظة,33.745372,44.639994,Government building,,,,,31,عشرات,,Labor,Hiring,,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الموج الطالبي يهز الشوارع وساحات الاحتجاج,2020-02-24,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/24.pdf,https://www.dropbox.com/s/4xdv14nkul9u4h3/202002257.1.pdf?dl=0,,,,,,,,,,,,,1
202002249,ND,2021-05-31, نظم طلبة الجامعات المستمر متجهين صوب ساحة التحرير مسيرات ضمن نشاطهم الأسبوعي ,,2020-02-23,,0,Baghdad,,من وزارة التعليم العالي الى ساحة التحرير,33.32791,44.409319,Midan,33.326907,44.419081,Government building,,-99,,,Politics (national),Oppose new prime minister,rejection of the assigned PM (Allawi),0,0,0,0,0,0,0,,طلاب الجامعات,Student group,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,Deaths inflicted,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,Authorities not responding or ignoring,,T-SH,الموج الطالبي يهز الشوارع وساحات الاحتجاج,2020-02-24,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/24.pdf,https://www.dropbox.com/s/m30p4gkprt56k5w/202002249.1.pdf?dl=0,,,,,,,,,,,,,1
202002250,ND,2021-05-31,خرج طلبة مجمع الكليات والمعاهد في باب المعظم بوقفة احتجاجية مقابل بناية كلية الإدارة والاقتصاد متضامنين مع انتفاضة تشرين,,2020-02-23,,0,Baghdad,,كلية الادارة الاقتصاد ,33.370902,44.381524,University,,,,,-99,,,Politics (national),Oppose new prime minister,rejection of the assigned PM (Allawi),0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,March,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الموج الطالبي يهز الشوارع وساحات الاحتجاج,2020-02-24,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/24.pdf,https://www.dropbox.com/s/9r2thmx4hok9i00/202002250.1.pdf?dl=0,,,,,,,,,,,,,1
202002253,ND,2021-05-31,واصل طلبة الجامعات والمعاهد والمدارس في الديوانية مسيراتهم الحاشدة في شوارع المحافظة,,2020-02-23,,0,Qadissiya,Diwaniya,الديوانية,,,Main road,,,,,-99,,,Politics (national),Oppose new prime minister,rejection of the assigned PM (Allawi),0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,March,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الموج الطالبي يهز الشوارع وساحات الاحتجاج,2020-02-24,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/24.pdf,https://www.dropbox.com/s/2dhloauysx5fsul/202002253.1.pdf?dl=0,,,,,,,,,,,,,1
202002254,ND,2021-05-31,في واسط تظاهر المئات من طلبة جامعة واسط في ساحة الاعتصام الرئيسة وسط المحافظة,,2020-02-23,,0,Wassit,,مجلس المحافظة,32.503838,45.824805,Government building,,,,,301,المئات ,,Politics (national),Oppose new prime minister,rejection of the assigned PM (Allawi),0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,March,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الموج الطالبي يهز الشوارع وساحات الاحتجاج,2020-02-24,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/24.pdf,https://www.dropbox.com/s/25efa8sozqd1iiz/202002254.1.pdf?dl=0,,,,,,,,,,,,,1
202002301,ND,2021-06-17,طالب مئات الطلاب المتظاهرين في مدينة الكوت بحكومة مكونة من مستقلين ودون تدخل من أي طرف,,2020-02-23,,0,Wassit,Kut,الكوت,,,Cannot be determined,,,,,301,المئات ,,Politics (national),Oppose new prime minister,"rejection of the assigned PM (Allawi) , early election",0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,hundreds of student protesters in Kut city demanded a government made up of independents and without the interference of any parties,2020-02-23,0,,,,,,,,,,,,,,,1
202002252,ND,2021-05-31, احتشد العشرات من خريجي المعاهد التقنية في ذي قار بوقفة احتجاجية في تقاطع ساحة العمل مطالبين بشمولهم بالدرجات الوظيفية,,2020-02-23,,0,ThiQar,,ساحة العمل,31.045438,46.268774,Midan,,,,,31,عشرات,,Labor,Unemployment,Hiring,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الموج الطالبي يهز الشوارع وساحات الاحتجاج,2020-02-24,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/24.pdf,https://www.dropbox.com/s/kvbl1blexqoi5lz/202002252.1.pdf?dl=0,,,,,,,,,,,,,1
202002251,ND,2021-05-31, نظم المئات من طلبة جامعات ذي قار مسيرة تضامنية في ساحة الحبوبي ,,2020-02-23,,0,ThiQar,,ساحة الحبوبي,31.045392,46.253641,Midan,,,,,301,المئات ,,Politics (national),Oppose new prime minister,rejection of the assigned PM (Allawi),1,0,0,0,0,0,0,,طلاب الجامعات,Student group,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الموج الطالبي يهز الشوارع وساحات الاحتجاج,2020-02-24,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/24.pdf,https://www.dropbox.com/s/3t1e14ufardzyx9/202002251.1.pdf?dl=0,,,,,,,,,,,,,1
202002256,ND,2021-06-02,شهدت مدينة الحلة في بابل لمطالب المتظاهرين وفي مقدمتها مسيرات طلابية لجامعات المحافظة,,2020-02-23,,0,Babylon,Hilla,الحلة ,,,Cannot be determined,,,,,-99,,,Politics (national),Unspecified,Other party/ movement/militia opposition,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,March,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH,الموج الطالبي يهز الشوارع وساحات الاحتجاج,2020-02-24,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/24.pdf,https://www.dropbox.com/s/izqx6n2saybie71/202002256.1.pdf?dl=0,,,,,,,,,,,,,1
202002259,ND,2021-06-04,أغلق عشرات المتظاهرين بوابة حقل مجنون النفطي مطالبين بعدم انهاء عقودهم,,2020-02-24,,0,Basrah,,حقل مجنون النفطي,31.073706,47.610166,Factory or industrial site,,,,,31,عشرات,,Labor,Contracts,,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Public,Oil extraction,,Roadblock or blockade,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH, زخم الاحتجاجات يتصاعد والناشطون يكملون الاستعدادات لمليونية اليوم,2020-02-25,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/25.pdf,https://www.dropbox.com/s/i3qftwfvdexykut/202002259.1.pdf?dl=0,,,,,,,,,,,,,1
202002263,ND,2021-06-04,"جدد عدد من العاملين بنظام الأجر اليومي في شركة المشاريع مقر الشركة مطالبين بتحويلهم إلى نظام العقود, تظاهراتهم أمام النفطية التي تنفذ مشاريع في مصفى السماوة ",,2020-02-24,2020-02-25,0,Muthanna,Al-Samawa,شركة المشاريع,,,Company offices,,,,,-99,,,Labor,Contracts,,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Public,Oil extraction,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,T-SH, زخم الاحتجاجات يتصاعد والناشطون يكملون الاستعدادات لمليونية اليوم,2020-02-25,1,https://tareeqashaab-archives.com/images/TariqPDF/2020/2/25.pdf,https://www.dropbox.com/s/bdbwb8z21lfsjem/202002263.1.pdf?dl=0,,,,,,,,,,,,,1
202002306,ND,2021-06-18,تظاهر عشرات المعلمين في مدينة الديوانية مطالبين بتحويل عقودهم إلى عقود وزارة محددة المدة.,,2020-02-24,,0,Qadissiya,Diwaniya,الديوانية,,,Cannot be determined,,,,,31,العشرات,,Labor,Contracts,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Public,Civil servants / bureaucracy,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,dozens of teachers protested in Diwaniya city demanding for their contracts to be turned into ministry fixed term contracts. ,2020-02-24,0,,,,,,,,,,,,,,,1
202002307,ND,2021-06-18,احتج أشخاص من بينهم عشرات المعلمين في مدينة الديوانية مطالبين بتشكيل حكومة مكونة من مستقلين ودعمًا للحراك الشعبي ، كما هتفوا دعمًا للاحتجاجات الكردية المناهضة للحكومة في كردستان العراق.,,2020-02-24,,0,Qadissiya,Diwaniya,الديوانية,,,Cannot be determined,,,,,31,العشرات,,Politics (national),Government opposition,Supporting the protests in Kurdstan against the Kurdish regonal goverment ,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Public,Education,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,"people including dozens of teachers protested in Diwaniya city calling for a government made up of independents and in support of the popular movement, also chanting support for the Kurdish anti-government protests in Iraqi Kurdistan",2020-02-24,0,,,,,,,,,,,,,,,1
202002296,ND,2021-06-17,رفض محتجون شمال مدينة الناصرية من قرية العصرية تحويل مركزهم الصحي إلى منطقة حجر صحي للمصابين أو المشتبه بإصابتهم بفيروس كورونا.,,2020-02-24,,0,ThiQar,Nassriya,قرية العصرية,,,Cannot be determined,,,,,-99,,,Social,Health,rejecting the turning of their health center into a quarantine area for Covid-19,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED,protesters north of Nassriya city from al-Asriya village rejected the turning of their health center into a quarantine area for people infected or suspected of being infected with coronavirus,2020-02-24,0,,,,,,,,,,,,,,,1
202002321,ND,2021-06-21,تظاهر عدد من الأشخاص أمام بوابة مطار النجف الدولي بنيّة إغلاقها ووقف الحركة من وإلى المطار بعد أن أبلغت المحافظة عن إصابة رجل إيراني بفيروس كورونا.,,2020-02-24,,0,Najaf,,مطار النجف الدولي,31.999559,44.388815,Infrastructure,,,,,5,عدد من ,,Social,Health,shutting down the airport after the province reported an Iranian man was infected with Covid-19. ,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Roadblock or blockade,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Authorities not responding or ignoring,,ACLED, a number of people protested in front of the gate of Najaf international airport with the intention of shutting it down and halting movement into and out of the airport after the province reported an Iranian man was infected with coronavirus. ,2020-02-24,0,,,,,,,,,,,,,,,1
